fecha,dia,primero,segundo,yearprimera,yearsegundo
2011-06-22,22,37.8,35.5,2011,2017
1998-06-23,23,36.2,35.7,1998,2002
2016-06-24,24,34.2,32.7,2016,2017
2012-06-25,25,31.9,28.2,2012,2005
2012-06-26,26,36.3,31,2012,2017
2012-06-27,27,31.9,31.1,2012,2008
2013-06-28,28,29.3,29,2013,1991
1991-06-29,29,32.6,31.6,1991,1966
1991-06-30,30,33,31.7,1991,2014
1974-07-01,1,36.6,35.5,1974,2004
1974-07-02,2,37,33.4,1974,1999
1999-07-03,3,36.2,34.4,1999,1975
1994-07-04,4,39.8,34.8,1994,1975
1994-07-05,5,39.7,35,1994,1975
1994-07-06,6,41.1,35,1994,1956
1994-07-07,7,36.8,36.4,1994,2015
2015-07-08,8,36.6,35.4,2015,1956
1961-07-09,9,35,33.9,1961,2015
2010-07-10,10,36.9,34.7,2010,2018
1957-07-11,11,40,35.7,1957,2010
1957-07-12,12,39.8,38.4,1957,1952
1952-07-13,13,38.4,37.2,1952,1957
1952-07-14,14,38,36.4,1952,1975
1975-07-15,15,39.8,31.8,1975,2016
1978-07-16,16,36,35.6,1978,1975
2012-07-17,17,39.7,37.2,2012,1978
1978-07-18,18,38.6,36,1978,1970
1978-07-19,19,34.2,33.4,1978,2012
1953-07-20,20,39.5,38,1953,1969
1953-07-21,21,38.6,37.2,1953,1969
1953-07-22,22,38.5,37.4,1953,2012
1978-07-23,23,37.2,37.2,1978,1982
1982-07-24,24,37.2,37.1,1982,2004
2004-07-25,25,39.2,38,2004,1969
1982-07-26,26,40.4,38,1982,1954
2004-07-27,27,38,36.6,2004,1975
2009-07-28,28,39.8,37.4,2009,1984
2009-07-29,29,41.3,36.8,2009,1995
2009-07-30,30,40.8,37.5,2009,2011
2009-07-31,31,41.4,38.2,2009,1988
2009-08-01,1,39.2,38.2,2009,1988
1956-08-02,2,38.4,35,1956,1962
1956-08-03,3,37.2,35,1956,1962
2012-08-04,4,33.3,32.2,2012,2016
1980-08-05,5,38,37.4,1980,1990
1974-08-06,6,37.8,37.6,1974,1990
1980-08-07,7,39,36.6,1980,1976
1976-08-08,8,38.2,36.6,1976,1994
1976-08-09,9,38.8,35.1,1976,2017
1976-08-10,10,39,36.9,1976,2012
1976-08-11,11,37.4,37.4,1976,2012
2010-08-12,12,39.1,37.8,2010,1976
1976-08-13,13,38.2,38,1976,1973
2013-08-14,14,38.9,37.8,2013,1958
1958-08-15,15,40.4,37.6,1958,2013
2013-08-16,16,38.1,37.2,2013,1985
1966-08-17,17,39.2,38.5,1966,1961
1961-08-18,18,37.4,36.4,1961,1968
1966-08-19,19,41.2,37.6,1966,1959
1966-08-20,20,37.2,36.2,1966,1954
2012-08-21,21,36.5,35,2012,1986
2017-08-22,22,35.7,35.2,2017,1962
1962-08-23,23,35.5,35.3,1962,2012
1961-08-24,24,37.1,36.2,1961,2017
1961-08-25,25,36.5,35,1961,1986
2010-08-26,26,37.9,36.4,2010,1990
1990-08-27,27,38.4,37.3,1990,2010
2010-08-28,28,36.3,36,2010,1998
1985-08-29,29,36.4,36.2,1985,2016
2010-08-30,30,36.6,34.4,2010,2016
1962-08-31,31,35.4,34.2,1962,2010
1980-09-01,1,36,32.6,1980,1975
1955-09-02,2,36.2,33.8,1955,2005
1985-09-03,3,34.6,34,1985,1973
2005-09-04,4,35,34.6,2005,1985
1986-09-05,5,37,36.8,1986,1983
1983-09-06,6,37,36.2,1983,1986
1983-09-07,7,36.2,32.8,1983,1987
2011-09-08,8,37.4,35.4,2011,1974
1987-09-09,9,34,33.6,1987,1974
1978-09-10,10,36.8,36.4,1978,1988
1978-09-11,11,33.8,33.4,1978,1974
1987-09-12,12,37,30.6,1987,1978
1987-09-13,13,34,30.6,1987,2018
1961-09-14,14,34.5,32.9,1961,2010
1961-09-15,15,37.4,32.8,1961,1978
1962-09-16,16,37,36.3,1962,1961
1962-09-17,17,34,29.6,1962,1978
1978-09-18,18,32,30,1978,1957
1978-09-19,19,33.6,30,1978,1992
1978-09-20,20,33.6,29.6,1978,1979
1978-09-21,21,31.6,30,1978,1975
1954-09-22,22,33,31.2,1954,1975
1954-09-23,23,34.2,32,1954,1968
2010-09-24,24,32.6,31.2,2010,1987
2018-09-25,25,31.1,31,2018,1983
1983-09-26,26,35.8,33.6,1983,1958
1983-09-27,27,32.4,29.2,1983,1967
1963-09-28,28,30,29.6,1963,1967
1985-09-29,29,32,31.8,1985,1963
1963-09-30,30,33.8,31.6,1963,1954
1963-10-01,1,32.4,31.2,1963,1985
1956-10-02,2,30.6,28.7,1956,2015
2015-10-03,3,29.1,29,2015,2003
2015-10-04,4,29.4,29.2,2015,1970
2002-10-05,5,32.6,31,2002,1968
2002-10-06,6,33.2,32.4,2002,1968
1964-10-07,7,30.8,30.4,1964,2012
1952-10-08,8,31.9,31.4,1952,2012
1952-10-09,9,33,31.4,1952,1995
1952-10-10,10,32.4,30.2,1952,2012
1952-10-11,11,30.8,30.6,1952,2011
1952-10-12,12,30.6,30.5,1952,2017
2017-10-13,13,34.5,30.8,2017,1985
2017-10-14,14,32.8,31.4,2017,1971
1971-10-15,15,31.8,31,1971,1983
1983-10-16,16,32,30,1983,1978
1954-10-17,17,31.1,29,1954,1983
1995-10-18,18,31,30.8,1995,1958
1995-10-19,19,32.4,29.2,1995,1954
1968-10-20,20,30.3,28.4,1968,1954
1968-10-21,21,31.2,30.4,1968,1996
1968-10-22,22,30,29.5,1968,2014
2014-10-23,23,31.1,29.2,2014,1996
1988-10-24,24,29,28.8,1988,2001
2017-10-25,25,31.5,29,2017,1963
2001-10-26,26,32.6,30.2,2001,1961
2001-10-27,27,32.4,32.4,2001,2002
2002-10-28,28,30,28.8,2002,1996
2002-10-29,29,31,28.6,2002,1996
2002-10-30,30,29.4,26.2,2002,2017
2009-10-31,31,28.1,27.2,2009,2002
1999-11-01,1,27.4,26.8,1999,1977
1996-11-02,2,27,26.6,1996,1991
1996-11-03,3,29.8,26.2,1996,2002
1991-11-04,4,27,26.8,1991,1969
1997-11-05,5,28,26.2,1997,1991
1999-11-06,6,28,27.4,1999,1971
1985-11-07,7,29.4,29.4,1985,1999
1985-11-08,8,30,28.5,1985,1998
1998-11-09,9,31,30,1998,1985
1998-11-10,10,27.8,25.8,1998,1985
2017-11-11,11,25.7,24.6,2017,1998
2017-11-12,12,27.3,24,2017,2007
1963-11-13,13,26.2,26.1,1963,1981
1963-11-14,14,25.6,25,1963,1981
1998-11-15,15,25.8,24.2,1998,2009
1998-11-16,16,25.6,25,1998,1981
1995-11-17,17,26.2,25.5,1995,1960
1995-11-18,18,27.8,24,1995,1960
1963-11-19,19,26,24.2,1963,1995
1963-11-20,20,27,27,1963,1994
1995-11-21,21,26.8,24.2,1995,1963
1964-11-22,22,23.6,23,1964,1963
1984-11-23,23,24.6,24,1984,1963
1952-11-24,24,26,25.4,1952,1984
2004-11-25,25,24.2,24,2004,1952
2009-11-26,26,23.5,23,2009,2004
2017-11-27,27,23.3,23.1,2017,2009
2005-11-28,28,24,23.9,2005,2017
2010-11-29,29,24.1,23.6,2010,1983
1992-11-30,30,22.4,22.2,1992,1986
1997-12-01,1,23.4,22.8,1997,1992
1997-12-02,2,23,22.2,1997,1992
1969-12-03,3,25,22,1969,1985
2018-12-04,4,22.7,22.6,2018,1961
1961-12-05,5,25,24.8,1961,2010
1985-12-06,6,22,21.4,1985,1979
1961-12-07,7,24.4,24,1961,1985
1961-12-08,8,25,22.4,1961,1990
1961-12-09,9,24,21.8,1961,1997
2018-12-10,10,23.7,22.7,2018,2009
2000-12-11,11,23.8,23,2000,1961
2000-12-12,12,25.2,24,2000,1961
1961-12-13,13,25,21.2,1961,1996
1961-12-14,14,23.6,23,1961,2000
2010-12-15,15,23.3,23,2010,1961
1989-12-16,16,23,21.5,1989,2002
1987-12-17,17,22,22,1987,1996
2012-12-18,18,22.6,22.2,2012,2015
2012-12-19,19,22.6,22,2012,2015
2012-12-20,20,24.3,22,2012,1989
1989-12-21,21,22,21.7,1989,2012
2003-12-22,22,22,21.8,2003,1968
2012-12-23,23,22.1,21.4,2012,2009
2012-12-24,24,22.5,22.1,2012,2009
1997-12-25,25,22,21.8,1997,2002
1968-12-26,26,21.6,21,1968,1966
1995-12-27,27,21.4,21.4,1995,2003
1994-12-28,28,24,21.2,1994,2001
2001-12-29,29,24.6,24,2001,1994
1994-12-30,30,24.8,22,1994,1959
1994-12-31,31,22,21.6,1994,1995
