fecha,dia,primero,segundo,yearprimera,yearsegundo
2009-08-31,31,39.6,39.2,2009,2006
2018-09-01,1,40.4,39,2018,2014
2006-09-02,2,38.6,38.5,2006,2018
2006-09-03,3,40.2,37.8,2006,2016
2006-09-04,4,40.9,40,2006,2016
2016-09-05,5,42.4,40,2016,1970
2016-09-06,6,43.7,42,2016,1988
1988-09-07,7,43,39.6,1988,1987
1988-09-08,8,42,40,1988,1987
1988-09-09,9,40.8,40.2,1988,1966
1966-09-10,10,40,38,1966,1987
1978-09-11,11,39.4,38.4,1978,1987
1987-09-12,12,39.4,38.4,1987,1956
1987-09-13,13,40,38,1987,1962
1960-09-14,14,38.5,38.3,1960,2010
1987-09-15,15,39.8,39.4,1987,1985
1987-09-16,16,37.6,37.4,1987,1992
1991-09-17,17,38.6,37.2,1991,1987
1991-09-18,18,38.8,38,1991,1964
1991-09-19,19,38.4,37.2,1991,1978
1970-09-20,20,37.6,35.6,1970,1978
1970-09-21,21,37.5,36,1970,2004
1983-09-22,22,38,36.7,1983,2018
2018-09-23,23,38.1,36.4,2018,2004
2018-09-24,24,38.4,37.6,2018,1978
2018-09-25,25,36.8,36.6,2018,1978
1983-09-26,26,37.6,34.7,1983,2018
1983-09-27,27,37,35,1983,1988
1988-09-28,28,35.6,34.7,1988,1963
1963-09-29,29,35,35,1963,1985
1985-09-30,30,35.2,34.2,1985,2005
1977-10-01,1,35.4,34.4,1977,2005
1977-10-02,2,34.8,34.3,1977,2017
2017-10-03,3,35,34.6,2017,2004
2017-10-04,4,34.6,34.2,2017,2011
2011-10-05,5,33.9,33.6,2011,2016
2017-10-06,6,35.8,34.3,2017,2011
2017-10-07,7,34.2,33.4,2017,1989
1963-10-08,8,32,32,1963,1989
1963-10-09,9,32.6,32.5,1963,2017
2017-10-10,10,31.9,31.6,2017,1967
2011-10-11,11,32.3,31.6,2011,1967
2011-10-12,12,34.2,32.7,2011,2017
2011-10-13,13,34.5,33,2011,1955
2011-10-14,14,34.6,33,2011,1985
2017-10-15,15,35.6,31.2,2017,1958
1981-10-16,16,31.8,31.5,1981,1958
1985-10-17,17,31,29.6,1985,1995
1995-10-18,18,30,28.6,1995,1985
1995-10-19,19,31.6,29.8,1995,1981
1983-10-20,20,30.6,30.2,1983,2014
1983-10-21,21,30.6,29.9,1983,2014
2014-10-22,22,30.3,29.6,2014,1968
1996-10-23,23,28.8,27.6,1996,1968
2014-10-24,24,28.5,28.3,2014,2017
1988-10-25,25,30.6,30.5,1988,2017
1988-10-26,26,31,30,1988,2017
2017-10-27,27,32,28.6,2017,2016
2017-10-28,28,30.5,27.9,2017,2016
2006-10-29,29,28.8,28,2006,2014
2014-10-30,30,30,27.6,2014,2001
1995-10-31,31,27.6,27.5,1995,2014
1970-11-01,1,27,26.8,1970,1981
1981-11-02,2,27.2,27,1981,1970
1970-11-03,3,27.6,27.6,1970,1981
1970-11-04,4,26,26,1970,1981
1970-11-05,5,27.8,25.8,1970,2007
1970-11-06,6,26.8,25.2,1970,1981
2015-11-07,7,26.6,25.6,2015,1981
1985-11-08,8,29.2,25.6,1985,2015
2015-11-09,9,25.6,25,2015,1985
2015-11-10,10,25,24.6,2015,1970
1981-11-11,11,24.8,24.5,1981,2015
1989-11-12,12,25.2,24.6,1989,1981
1977-11-13,13,24,23.4,1977,1981
1975-11-14,14,23,22.7,1975,2015
1990-11-15,15,23.2,22.6,1990,2012
2009-11-16,16,25.2,23.4,2009,1990
1990-11-17,17,24.4,21.8,1990,1964
1995-11-18,18,23.6,22.4,1995,1990
1995-11-19,19,22.6,22.5,1995,2017
2017-11-20,20,23.3,23.2,2017,1995
2017-11-21,21,23.9,22.2,2017,1981
1994-11-22,22,22.8,21.9,1994,2017
2017-11-23,23,23.5,21.4,2017,1973
2017-11-24,24,23.6,22.2,2017,1994
1981-11-25,25,22.4,21.6,1981,1974
1970-11-26,26,24.2,21.6,1970,1991
2000-11-27,27,21,20.8,2000,1970
2000-11-28,28,23.8,22.2,2000,1981
1979-11-29,29,20.2,19.8,1979,1981
1994-11-30,30,21.4,20.6,1994,1996
1985-12-01,1,21.4,21.4,1985,1994
1985-12-02,2,25.6,20.5,1985,2015
1985-12-03,3,23.2,21.3,1985,2015
2015-12-04,4,21,20.6,2015,1985
2015-12-05,5,21.9,19.5,2015,1955
2010-12-06,6,20,19.6,2010,2016
2010-12-07,7,20.2,18.6,2010,2000
1978-12-08,8,19.2,19,1978,2010
2010-12-09,9,19.8,19.6,2010,1978
1978-12-10,10,20.2,19.6,1978,1976
1976-12-11,11,19.2,18.3,1976,2015
1977-12-12,12,20,19,1977,1994
1981-12-13,13,19.6,19,1981,2010
1981-12-14,14,19.6,18.6,1981,1998
2015-12-15,15,23,20,2015,1981
1987-12-16,16,20.4,19.5,1987,2015
2002-12-17,17,20.8,20.6,2002,1987
2015-12-18,18,20.3,19.6,2015,1987
2015-12-19,19,21.9,19.8,2015,2000
1967-12-20,20,20.6,19.2,1967,1962
1971-12-21,21,19,18.8,1971,1977
1995-12-22,22,18.6,18.6,1995,2008
1977-12-23,23,22,18.6,1977,2012
2012-12-24,24,21.1,20.6,2012,1977
1977-12-25,25,20.2,19.2,1977,1995
1977-12-26,26,18.4,18,1977,1978
2015-12-27,27,18.7,18.2,2015,1983
2009-12-28,28,18.5,17.9,2009,2017
2009-12-29,29,18.2,18,2009,1974
1994-12-30,30,19.2,18.8,1994,1974
1994-12-31,31,17.6,17.4,1994,2001
