fecha,dia,primero,segundo,yearprimera,yearsegundo
2005-05-25,25,31.5,31.3,2005,2017
2005-05-26,26,32.5,32.5,2005,2017
2005-05-27,27,31.5,30.2,2005,2017
2001-05-28,28,31.7,31.2,2001,2006
2001-05-29,29,31.6,31.2,2001,2006
2001-05-30,30,32,30.3,2001,2009
2001-05-31,31,32.9,32,2001,1994
1994-06-01,1,33.3,32.5,1994,2001
1990-06-02,2,31.4,31.3,1990,2017
2009-06-03,3,31.3,31.1,2009,2001
1983-06-04,4,33.2,31.2,1983,2005
2005-06-05,5,32.5,31.6,2005,1980
2005-06-06,6,33,32,2005,1983
2006-06-07,7,33.4,32,2006,1983
2006-06-08,8,34,33,2006,1981
2016-06-09,9,33.6,32.2,2016,1983
1983-06-10,10,35.2,33.7,1983,2017
1981-06-11,11,35.7,34.3,1981,2017
1981-06-12,12,36.2,35.5,1981,2009
2009-06-13,13,37,35.6,2009,1981
2017-06-14,14,37.4,35.3,2017,2009
2017-06-15,15,38.1,34.4,2017,1981
2017-06-16,16,36.2,35,2017,1981
2017-06-17,17,37.9,34.6,2017,2002
2009-06-18,18,35.8,35.5,2009,2017
2009-06-19,19,34.8,34.2,2009,2005
1965-06-20,20,35.1,34.6,1965,2005
2001-06-21,21,34.6,34.5,2001,2002
2002-06-22,22,36,36,2002,2017
2017-06-23,23,35.9,35.2,2017,2001
2001-06-24,24,35.8,35.8,2001,2012
2012-06-25,25,36.5,35.8,2012,2018
2012-06-26,26,37.1,35.5,2012,2000
2004-06-27,27,36.1,35.9,2004,2012
2015-06-28,28,37.3,36.4,2015,2004
2015-06-29,29,37.4,37.2,2015,2004
1994-06-30,30,38,36.1,1994,2015
1994-07-01,1,36.8,35,1994,1982
1994-07-02,2,37.6,35.4,1994,1999
1994-07-03,3,37,35.7,1994,2005
1994-07-04,4,37.1,36.2,1994,2015
2015-07-05,5,38.1,34.7,2015,2016
2015-07-06,6,38.4,37.4,2015,1982
2015-07-07,7,38,37.4,2015,1982
2015-07-08,8,38.1,36.4,2015,1982
2015-07-09,9,37.1,36.6,2015,2003
2006-07-10,10,37,36.3,2006,2015
2003-07-11,11,36.6,35.7,2003,1994
2017-07-12,12,36.5,36.4,2017,1966
2017-07-13,13,39,37.1,2017,2015
2017-07-14,14,38.9,38.3,2017,2015
2015-07-15,15,37.8,37,2015,1978
1978-07-16,16,37.8,37.7,1978,2015
1978-07-17,17,37.4,36.6,1978,1991
1991-07-18,18,37.4,35.7,1991,1995
1967-07-19,19,38.8,38,1967,1995
1967-07-20,20,38.6,38.6,1967,1995
1967-07-21,21,38.2,37.9,1967,2009
1995-07-22,22,37.8,35.8,1995,1999
1980-07-23,23,37,37,1980,1996
1995-07-24,24,39.2,36.8,1995,1980
2006-07-25,25,35.5,35.4,2006,1967
2009-07-26,26,37.3,35.9,2009,2016
2009-07-27,27,36.3,36.1,2009,2015
2009-07-28,28,37.9,36.8,2009,1993
1981-07-29,29,39.2,36.3,1981,2017
1981-07-30,30,39.6,37.4,1981,1975
2007-07-31,31,36.5,36.4,2007,1975
2003-08-01,1,36.9,36.6,2003,2018
2003-08-02,2,38,37.8,2003,2018
2018-08-03,3,38.6,36.3,2018,2017
2007-08-04,4,38.4,37.9,2007,2017
2017-08-05,5,38,36.8,2017,1976
2018-08-06,6,38,37.7,2018,2015
2005-08-07,7,37.2,36.5,2005,2018
2005-08-08,8,36,35.6,2005,1973
2012-08-09,9,38.5,36.6,2012,1973
2012-08-10,10,39.7,35.4,2012,1973
2012-08-11,11,37.7,36.8,2012,1966
1966-08-12,12,38.6,38.6,1966,1987
1987-08-13,13,38.8,37,1987,1966
1987-08-14,14,38,37.2,1987,2003
1987-08-15,15,37.6,36,1987,1991
1971-08-16,16,36.4,36.4,1971,1974
2012-08-17,17,37.7,36.2,2012,2017
2012-08-18,18,37.8,36.4,2012,2017
1993-08-19,19,38.5,36.5,1993,2011
1993-08-20,20,38.9,36.7,1993,2011
2012-08-21,21,37.3,37.2,2012,1980
1980-08-22,22,38.4,36.7,1980,2012
2009-08-23,23,36,35.8,2009,2001
1999-08-24,24,36.5,36,1999,2001
1992-08-25,25,36.5,35,1992,1991
2010-08-26,26,36.1,34.6,2010,1991
1994-08-27,27,35.4,35.4,1994,2007
2007-08-28,28,37.1,35.7,2007,1994
1962-08-29,29,35.2,34.1,1962,2016
1962-08-30,30,35.7,34.4,1962,1980
2009-08-31,31,33.7,33.2,2009,2006
1984-09-01,1,35.6,35,1984,1964
2014-09-02,2,35.9,34.5,2014,2006
2006-09-03,3,36,34.1,2006,2016
2016-09-04,4,36,35.1,2016,2006
2016-09-05,5,36,34.6,2016,1988
2016-09-06,6,38.2,37,2016,1988
2016-09-07,7,37.5,36.6,2016,1988
1988-09-08,8,36,35.2,1988,1966
1966-09-09,9,36,34,1966,2011
1966-09-10,10,35.2,32.7,1966,2011
1962-09-11,11,34.7,34,1962,1978
1987-09-12,12,33.8,33.6,1987,1962
1987-09-13,13,35,33.9,1987,1962
1987-09-14,14,33,32.2,1987,1964
2012-09-15,15,33.7,33.2,2012,1987
1964-09-16,16,33.5,33.2,1964,2012
1978-09-17,17,33,32.2,1978,1981
1991-09-18,18,33,32.4,1991,1978
1991-09-19,19,32,31.4,1991,1978
1978-09-20,20,31.6,31,1978,1991
1970-09-21,21,31.4,30.9,1970,2018
2018-09-22,22,32.1,31.8,2018,1970
2018-09-23,23,32.7,31.6,2018,1970
1983-09-24,24,32.8,32.1,1983,2018
1983-09-25,25,33.4,30.5,1983,1964
1983-09-26,26,31.8,30.2,1983,1968
1963-09-27,27,29.5,29.2,1963,1988
1967-09-28,28,29.6,29.6,1967,1988
1967-09-29,29,30,30,1967,1996
2004-09-30,30,29.4,29,2004,1980
1980-10-01,1,29.4,29.1,1980,2004
2004-10-02,2,30.2,30,2004,1980
2011-10-03,3,29.6,29.5,2011,2004
1968-10-04,4,30,29.8,1968,2011
1968-10-05,5,30,29.6,1968,2017
2011-10-06,6,30.2,29.1,2011,2017
1976-10-07,7,28.6,28.2,1976,1967
2012-10-08,8,28.8,27.3,2012,2016
2012-10-09,9,27.9,27.2,2012,2017
2011-10-10,10,28.7,28.4,2011,1967
2011-10-11,11,30.9,27.8,2011,1967
2011-10-12,12,30.9,29.3,2011,2017
2011-10-13,13,31.5,29.2,2011,2017
2011-10-14,14,28.9,28.8,2011,2017
2017-10-15,15,27.5,26,2017,1981
1981-10-16,16,28,26.6,1981,1967
2013-10-17,17,25.9,24.8,2013,1981
2014-10-18,18,27.2,26.5,2014,2013
2014-10-19,19,28.2,26.2,2014,1967
2014-10-20,20,29,24.8,2014,1983
2014-10-21,21,28.2,24.6,2014,1983
1996-10-22,22,25.4,25,1996,1975
2004-10-23,23,26.6,26.2,2004,1996
2014-10-24,24,27.4,26,2014,2017
2017-10-25,25,27.4,27,2017,2014
2017-10-26,26,28.9,26.5,2017,2014
2017-10-27,27,28.1,27.8,2017,1963
2006-10-28,28,28.3,25.6,2006,1980
2006-10-29,29,29,26.2,2006,2016
2016-10-30,30,27.1,26.9,2016,2014
2016-10-31,31,24.7,24.3,2016,2014
2009-11-01,1,24.4,23.8,2009,2014
1981-11-02,2,24.6,24.2,1981,1970
1970-11-03,3,24.6,24,1970,1981
1970-11-04,4,23.6,23.4,1970,1981
1970-11-05,5,22.6,21.4,1970,1981
2013-11-06,6,24,22.5,2013,2015
2015-11-07,7,24.7,21.5,2015,1992
1995-11-08,8,24,22.4,1995,1985
2015-11-09,9,24.1,24,2015,1985
2015-11-10,10,24.9,23.6,2015,1985
2015-11-11,11,25.5,21.3,2015,2007
2015-11-12,12,23.3,21.6,2015,1977
2015-11-13,13,23.2,19.8,2015,1967
1968-11-14,14,20.4,20.1,1968,2015
2015-11-15,15,21.8,20.1,2015,1994
2009-11-16,16,21.3,20.3,2009,2017
2009-11-17,17,23.6,22,2009,1964
1964-11-18,18,22,21.7,1964,2015
1964-11-19,19,22,22,1964,2015
1964-11-20,20,22.4,21,1964,2015
1964-11-21,21,21,21,1964,1994
1994-11-22,22,21.8,21.2,1994,1992
1992-11-23,23,20.5,19.1,1992,2017
2009-11-24,24,20.6,18.8,2009,2014
1964-11-25,25,20,19.6,1964,1968
1964-11-26,26,19.9,17.8,1964,1991
1979-11-27,27,21.8,19.5,1979,1992
1979-11-28,28,22.4,20.4,1979,1970
1979-11-29,29,22.4,18.1,1979,1992
2015-11-30,30,21.7,21,2015,1979
1979-12-01,1,21.2,21.2,1979,2015
1979-12-02,2,20.2,18.6,1979,1985
1979-12-03,3,19.6,19.4,1979,1985
2018-12-04,4,21.5,19.8,2018,2015
2018-12-05,5,21.3,19.7,2018,2015
2018-12-06,6,18.5,18.4,2018,2001
2011-12-07,7,17.5,16.7,2011,1999
2011-12-08,8,18.3,16.5,2011,2015
2018-12-09,9,18.9,15.8,2018,1978
2018-12-10,10,18.4,18,2018,1978
1994-12-11,11,18,17.7,1994,2009
1961-12-12,12,20.6,19.6,1961,1994
1994-12-13,13,19.6,19,1994,1992
1961-12-14,14,18.8,18.4,1961,2003
1998-12-15,15,20,18,1998,1961
2015-12-16,16,20.1,18,2015,1961
1985-12-17,17,18.6,17.9,1985,1998
2015-12-18,18,18.9,16.7,2015,1998
2015-12-19,19,19.2,18.2,2015,2014
2015-12-20,20,18.6,17,2015,1987
2008-12-21,21,19.3,17.2,2008,2015
2015-12-22,22,19.8,18.3,2015,2011
2012-12-23,23,19.9,19,2012,1991
1983-12-24,24,19.4,18.1,1983,2018
1977-12-25,25,18.6,17,1977,2015
2016-12-26,26,21.4,18.8,2016,1977
2016-12-27,27,19.2,15.8,2016,1991
1983-12-28,28,17,16.5,1983,2016
2016-12-29,29,17.8,16.7,2016,2010
2016-12-30,30,17.2,16.6,2016,1966
1966-12-31,31,18.6,17.4,1966,2018
