fecha,dia,primero,segundo,yearprimera,yearsegundo
1967-02-22,22,23,22.5,1967,2017
2019-02-23,23,24.2,23,2019,1957
1957-02-24,24,27.2,24.3,1957,2019
1957-02-25,25,29,24,1957,2011
1957-02-26,26,27,24.2,1957,1961
1957-02-27,27,25,25,1957,1960
1957-02-28,28,26,25.6,1957,1960
1960-02-29,29,25,23.4,1960,2012
1987-03-01,1,26.6,26.6,1987,1987
1987-03-02,2,26.8,25.6,1987,1967
2007-03-03,3,27.5,26.4,2007,1987
2003-03-04,4,26.2,25.8,2003,1998
1998-03-05,5,30.4,26,1998,1960
1997-03-06,6,26.9,26.7,1997,1998
1998-03-07,7,27.3,25.6,1998,1981
1981-03-08,8,26.4,26.4,1981,2017
1981-03-09,9,29.4,27.9,1981,2017
2017-03-10,10,29.4,29,2017,1957
1981-03-11,11,30.4,27.1,1981,2015
1982-03-12,12,26.4,26.4,1982,2012
2008-03-13,13,27.6,27,2008,2012
2008-03-14,14,27.9,27.8,2008,2012
1997-03-15,15,26.8,25.8,1997,1958
1957-03-16,16,27,26.8,1957,2014
1957-03-17,17,28,27.6,1957,2014
1997-03-18,18,27.9,27.8,1997,1957
2010-03-19,19,27.1,26.6,2010,1957
1993-03-20,20,26.8,26.7,1993,1995
2002-03-21,21,27.4,27.3,2002,1997
2002-03-22,22,30.6,28.6,2002,1982
2002-03-23,23,30,29.3,2002,2001
2002-03-24,24,27.9,27,2002,1981
1988-03-25,25,28.6,26.5,1988,1994
1978-03-26,26,26.6,26.2,1978,1988
1957-03-27,27,27.4,27.4,1957,1978
2015-03-28,28,27.6,27.5,2015,1995
1995-03-29,29,29.4,27.4,1995,2015
2006-03-30,30,27.1,26.8,2006,1980
2011-03-31,31,28.9,28.3,2011,2005
2015-04-01,1,30.3,30,2015,1980
1980-04-02,2,32.6,28.4,1980,1985
2008-04-03,3,30,28.7,2008,2006
2008-04-04,4,29.4,29.2,2008,1997
1999-04-05,5,29.3,27.9,1999,1995
1999-04-06,6,30,29.7,1999,2014
2014-04-07,7,30.6,30,2014,1999
2014-04-08,8,32,31.4,2014,1995
1995-04-09,9,32.2,30,1995,1983
1983-04-10,10,30,29.6,1983,1955
1999-04-11,11,30,29.8,1999,2017
2017-04-12,12,31.3,29.5,2017,1999
1995-04-13,13,29.7,29.1,1995,2011
2011-04-14,14,31.5,30.6,2011,1988
1996-04-15,15,29.7,29.2,1996,1988
2013-04-16,16,31.3,30.6,2013,1965
2017-04-17,17,30.7,30,2017,2013
2017-04-18,18,33,31.1,2017,2013
2013-04-19,19,31,28.4,2013,1992
1987-04-20,20,29,27.8,1987,1992
2002-04-21,21,30.3,28.6,2002,1992
1992-04-22,22,29,28.4,1992,1977
1977-04-23,23,30,28,1977,1970
2008-04-24,24,30.1,29.8,2008,1998
2002-04-25,25,30.7,30.4,2002,1964
1977-04-26,26,31.2,30.7,1977,2002
1992-04-27,27,32.6,31.9,1992,2010
1997-04-28,28,31.8,31.2,1997,2010
1997-04-29,29,33.3,31.1,1997,2014
1997-04-30,30,33.6,32.4,1997,2014
1961-05-01,1,32.6,32.2,1961,2014
2014-05-02,2,33.7,32.4,2014,2015
1961-05-03,3,33.5,31.6,1961,1994
1965-05-04,4,31.8,31.5,1965,2014
1964-05-05,5,34,32.8,1964,1965
2014-05-06,6,33.5,31.6,2014,1964
2013-05-07,7,33.3,32.2,2013,1965
1962-05-08,8,33,32.5,1962,1958
1965-05-09,9,34.6,34,1965,1958
1965-05-10,10,34.8,34,1965,1958
2014-05-11,11,36.5,36.1,2014,1999
1999-05-12,12,36.7,34.7,1999,2014
2012-05-13,13,37.2,37,2012,2015
2012-05-14,14,38,37.5,2012,2015
2012-05-15,15,38.2,33,2012,1959
2006-05-16,16,34.1,33.9,2006,2015
2006-05-17,17,35.7,32.8,2006,1992
2007-05-18,18,35.1,33.4,2007,1992
2010-05-19,19,34.2,33.3,2010,2003
2003-05-20,20,34,33.2,2003,1992
2006-05-21,21,32.3,32,2006,2003
1982-05-22,22,34.6,34.4,1982,1974
1953-05-23,23,36.3,34.2,1953,2003
1953-05-24,24,38,34.2,1953,1999
1953-05-25,25,34.6,34.2,1953,2001
2001-05-26,26,36.6,35.6,2001,1967
1972-05-27,27,36.4,35.4,1972,1960
1953-05-28,28,36.5,35.8,1953,1996
1995-05-29,29,34.4,34.3,1995,1996
2000-05-30,30,34.8,34.7,2000,2010
2010-05-31,31,37.8,36.2,2010,1953
2010-06-01,1,36.6,35,2010,1953
1953-06-02,2,36.2,36.2,1953,2004
1953-06-03,3,36.2,34.4,1953,2004
2005-06-04,4,35.6,35.4,2005,1994
1980-06-05,5,36.2,35.8,1980,2005
2005-06-06,6,35.9,35.5,2005,2001
2017-06-07,7,35.8,35.6,2017,2006
2016-06-08,8,38.2,36.6,2016,1964
1964-06-09,9,36.4,35.7,1964,1998
1981-06-10,10,36.6,36.4,1981,1983
2009-06-11,11,37.5,37.3,2009,2017
1981-06-12,12,38,37.6,1981,1983
1981-06-13,13,42,38.9,1981,2014
2014-06-14,14,41.9,37.8,2014,2013
1982-06-15,15,38.4,37.4,1982,1983
2017-06-16,16,41,38.8,2017,1983
2017-06-17,17,39.3,37.5,2017,2018
2017-06-18,18,38.6,37.6,2017,2018
2017-06-19,19,38.9,37,2017,1965
1999-06-20,20,39.2,38.9,1999,2017
1999-06-21,21,39.7,39,1999,1960
2005-06-22,22,37.7,37.6,2005,2011
2001-06-23,23,39.4,37.3,2001,2013
2017-06-24,24,42.5,38.2,2017,2012
2017-06-25,25,38.3,38,2017,1991
1991-06-26,26,39.2,38.8,1991,1965
2012-06-27,27,40.3,40.3,2012,2015
2015-06-28,28,39.8,39.4,2015,2004
2004-06-29,29,40.4,39.1,2004,2008
2004-06-30,30,41.2,39.6,2004,1999
1999-07-01,1,39.2,38.6,1999,1982
2011-07-02,2,39.7,39.3,2011,1999
1994-07-03,3,39.2,38.6,1994,1973
1994-07-04,4,40.8,37.5,1994,2015
2015-07-05,5,39.6,39.4,2015,1994
1959-07-06,6,42,41.5,1959,2015
1959-07-07,7,41,39.8,1959,2015
1999-07-08,8,40.9,38.9,1999,2016
2016-07-09,9,40.4,40,2016,1952
2013-07-10,10,41.8,39.8,2013,2006
2006-07-11,11,42.6,41.3,2006,1994
2017-07-12,12,43.2,40.5,2017,1952
2017-07-13,13,43.5,41.2,2017,1991
1991-07-14,14,42.4,40.2,1991,1975
1975-07-15,15,43,41.5,1975,2015
1978-07-16,16,42.4,41.6,1978,1975
1991-07-17,17,41.6,41,1991,1978
1967-07-18,18,41.4,40.2,1967,1994
1967-07-19,19,43.2,41.2,1967,1994
1967-07-20,20,44,42,1967,1996
1995-07-21,21,42,41.8,1995,1967
1995-07-22,22,44.7,40.3,1995,2015
2004-07-23,23,42.3,41.6,2004,1995
2004-07-24,24,42.9,40,2004,1984
2004-07-25,25,42.2,41.6,2004,1973
2004-07-26,26,41.4,39.6,2004,1957
1995-07-27,27,41.4,40.6,1995,1988
2007-07-28,28,41.7,41.6,2007,1979
2007-07-29,29,40.9,40.4,2007,1975
1958-07-30,30,41.8,41.4,1958,2007
2003-07-31,31,42.3,39.5,2003,1958
2003-08-01,1,45.1,41.4,2003,1989
1957-08-02,2,41,39.7,1957,2018
2018-08-03,3,42.2,41,2018,1957
2017-08-04,4,43.1,42.4,2017,1985
2018-08-05,5,41.4,40.4,2018,2017
2018-08-06,6,41.8,41.4,2018,2017
1975-08-07,7,41,40.2,1975,2018
1976-08-08,8,41,40.3,1976,2011
2010-08-09,9,41.8,39.4,2010,2012
2010-08-10,10,41.2,41,2010,2012
2012-08-11,11,43.9,41.9,2012,2010
2003-08-12,12,40.8,40.1,2003,1995
1995-08-13,13,40.9,39.5,1995,1952
1995-08-14,14,40.5,39,1995,2005
2000-08-15,15,40.1,39.5,2000,1999
2000-08-16,16,40.1,39.9,2000,1995
1982-08-17,17,39,39,1982,1992
1982-08-18,18,41,40.7,1982,2013
1982-08-19,19,44.4,41.7,1982,2013
1962-08-20,20,42.6,41.4,1962,1991
2012-08-21,21,41.6,39.7,2012,2013
2013-08-22,22,41.5,40.6,2013,1998
1998-08-23,23,40.5,39.9,1998,1999
2004-08-24,24,41.3,41,2004,1968
2010-08-25,25,39.9,39.6,2010,1988
2010-08-26,26,41.5,40.5,2010,1994
2010-08-27,27,41.2,39.7,2010,2014
2006-08-28,28,39,38.8,2006,1960
2006-08-29,29,41.2,39.3,2006,2009
2006-08-30,30,41.7,40.2,2006,1962
1980-08-31,31,41,38.8,1980,1955
2014-09-01,1,38.2,38,2014,1964
2006-09-02,2,38.4,37.2,2006,2016
2006-09-03,3,40.4,39.3,2006,2016
2016-09-04,4,41.7,39,2016,1957
2016-09-05,5,44.6,39.2,2016,1970
2016-09-06,6,41.8,38.4,2016,1988
1988-09-07,7,41,39,1988,1957
1988-09-08,8,40.6,39,1988,1978
1955-09-09,9,38.8,38.8,1955,1978
1978-09-10,10,37.6,37,1978,2006
1962-09-11,11,38.2,38.2,1962,1978
1978-09-12,12,39,38.4,1978,1962
1980-09-13,13,37.4,37.2,1980,1962
2010-09-14,14,38.6,38,2010,1980
1985-09-15,15,39,37,1985,1955
1991-09-16,16,38.2,36.4,1991,1964
1964-09-17,17,40.4,38,1964,1991
1991-09-18,18,38.6,37,1991,1964
1991-09-19,19,38.6,35.8,1991,2018
1954-09-20,20,37.4,36,1954,1970
1983-09-21,21,37.4,37,1983,1970
2004-09-22,22,38,37.6,2004,2018
2018-09-23,23,38.7,36,2018,1957
2018-09-24,24,39.5,36.8,2018,1964
1983-09-25,25,38.4,37.2,1983,1968
1983-09-26,26,39,35.1,1983,1954
1954-09-27,27,37,35.2,1954,2016
1990-09-28,28,37,36.6,1990,1954
1954-09-29,29,37.9,36.8,1954,1990
1971-09-30,30,34.4,34.1,1971,2005
2004-10-01,1,34.7,34,2004,2017
2004-10-02,2,34.6,34.4,2004,1980
1970-10-03,3,35.8,34.3,1970,2004
2004-10-04,4,33.9,33.7,2004,2018
2009-10-05,5,34.4,34.1,2009,2011
2017-10-06,6,35.2,33.7,2017,2011
1983-10-07,7,35,34.8,1983,1989
1983-10-08,8,34.2,33.3,1983,2017
2017-10-09,9,33.6,33.3,2017,2012
2017-10-10,10,33.2,33,2017,1952
2011-10-11,11,33.9,33.3,2011,2017
2011-10-12,12,36.5,35,2011,1955
2011-10-13,13,36.3,35.7,2011,2017
2017-10-14,14,34.6,34.4,2017,1981
1958-10-15,15,33,32.6,1958,2017
1958-10-16,16,34.8,31.6,1958,2011
2013-10-17,17,32.1,32,2013,1958
2016-10-18,18,32.2,32,2016,1954
1981-10-19,19,32.4,32,1981,2014
2014-10-20,20,34.1,32,2014,1956
2014-10-21,21,33.1,32,2014,1983
2014-10-22,22,33,31.2,2014,1983
2004-10-23,23,32.1,30.7,2004,2014
2014-10-24,24,32.2,29,2014,1996
2014-10-25,25,30,29.5,2014,1995
2002-10-26,26,30.5,30.2,2002,2009
2002-10-27,27,31.2,30.5,2002,2009
2002-10-28,28,30,29.2,2002,2016
2009-10-29,29,30.7,29.2,2009,1957
2009-10-30,30,32.3,31.3,2009,1995
2009-10-31,31,32.1,29.7,2009,2001
1995-11-01,1,29,28.7,1995,2009
1970-11-02,2,28.4,27.8,1970,2016
2016-11-03,3,27.9,27.4,2016,1970
1995-11-04,4,27.8,27.6,1995,1970
1970-11-05,5,27.6,26.7,1970,2007
1970-11-06,6,27.6,26.8,1970,2007
2015-11-07,7,27.8,26.8,2015,1953
1985-11-08,8,29.4,27,1985,1958
1985-11-09,9,29.4,25,1985,1970
2015-11-10,10,27.2,26.4,2015,1985
2011-11-11,11,26.6,26.3,2011,2013
2013-11-12,12,27.1,26,2013,1975
1975-11-13,13,28.4,27.4,1975,1981
1975-11-14,14,29.2,25.8,1975,2009
1975-11-15,15,27.6,24.9,1975,2009
2009-11-16,16,30.8,26,2009,1975
2009-11-17,17,25.4,23.7,2009,1995
2009-11-18,18,26.9,26.1,2009,1995
1995-11-19,19,27.6,24.7,1995,1994
1995-11-20,20,27.5,24.2,1995,1994
2017-11-21,21,25.4,24.8,2017,2014
2017-11-22,22,24,23.9,2017,2014
2017-11-23,23,24.6,24,2017,1972
2017-11-24,24,27,24,2017,1981
2017-11-25,25,24.3,23.2,2017,1994
1981-11-26,26,24,23.5,1981,2017
1981-11-27,27,23.6,23.3,1981,2000
2000-11-28,28,24.3,24,2000,1974
2015-11-29,29,22.7,22,2015,1979
1953-11-30,30,23.4,23.2,1953,1983
1994-12-01,1,23.1,22.6,1994,2011
1985-12-02,2,23.6,21.4,1985,1983
2015-12-03,3,22.9,22.2,2015,1954
2018-12-04,4,24.7,22.7,2018,1954
1955-12-05,5,22.2,22.2,1955,2013
2018-12-06,6,22.6,22.2,2018,2016
1955-12-07,7,21.2,21,1955,2010
2010-12-08,8,22,21.2,2010,2009
2010-12-09,9,26.8,22.4,2010,1978
2018-12-10,10,23.6,22.7,2018,2010
1994-12-11,11,22.1,22,1994,1976
1998-12-12,12,22.6,21.5,1998,1994
1998-12-13,13,24.4,22,1998,1994
1998-12-14,14,24.7,22.3,1998,2013
2015-12-15,15,24.6,21.6,2015,1998
1989-12-16,16,21.8,21.6,1989,1955
1987-12-17,17,21.8,21.8,1987,2015
2015-12-18,18,21.6,20.8,2015,1987
2015-12-19,19,23.5,20.4,2015,2002
2015-12-20,20,21.7,20.6,2015,1995
1989-12-21,21,22,21.6,1989,2015
2011-12-22,22,21.1,20.6,2011,1980
2015-12-23,23,21.4,20.6,2015,1980
2012-12-24,24,23.8,22,2012,1977
1977-12-25,25,21.4,21.1,1977,2011
2015-12-26,26,21.6,20,2015,2011
2006-12-27,27,21.7,20.9,2006,2015
1974-12-28,28,22.4,20.4,1974,1955
1974-12-29,29,21.8,20.5,1974,2016
1974-12-30,30,21.6,21.3,1974,2017
2006-12-31,31,21.4,21,2006,1959
